Question,Correct Answer,Model Answer,Semantic Entropy,EigenScore,SAR Score,NumSets,Self Confidence,Verbalized Uncertainty,Voting Result,Hallucination Votes,Similarity with Correct
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите верные суждения. Вариант ответа 1: По решению органов ЗАГС срок между подачей заявления о вступлении в брак и его регистрацией может быть увеличен, но не более, чем на один месяц., Вариант ответа 2: Отдельно проживающий родитель не вправе принимать участие в воспитании ребенка., Вариант ответа 3: При наличии особых обстоятельств брак может быть заключен в день подачи заявления вступающими в брак., Вариант ответа 4: Отдельно проживающий родитель не обязан принимать участие в воспитании ребенка., Вариант ответа 5: Расторжение брака может осуществляться в органах записи актов гражданского состояния Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",135,"Верные суждения: 3 и 5.

Обоснование кратко:
1 — неверно: срок может быть увеличен не более чем на месяц, но и уменьшен при наличии причин; формулировка в таких заданиях обычно считается неточной.
2 — неверно: отдельно проживающий родитель вправе участвовать в воспитании ребёнка.
3 — верно: при особых обстоятельствах брак может быть заключён в день подачи заявления.
4 — неверно: родитель обязан участвовать в воспитании ребёнка.
5 — верно: расторжение брака действительно может осуществляться в органах ЗАГС.

Ответ: 35",0.25173914,0.41235813614352945,0.8819151491826948,2,0.98,0.7,NORMAL,2/6,-0.09783094
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: В приведенном ряду найдите понятие, которое является обобщающим для всех остальных представленных понятий. Запишите в ответ это слово (словосочетание). Текст: вера, культ, обряды, религия, совершение богослужений Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",религия,Религия,0.011001229,0.04587762707085432,0.9816645108068998,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что является характерным признаком демократического государства? Вариант ответа 1: В стране существует несколько правительственных печатных изданий, Вариант ответа 2: Выборные процедуры имеют формальный характер, Вариант ответа 3: Государственные органы формируются на основе принципа разделения и независимости властей, Вариант ответа 4: Граждане обязаны платить налоги Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о системе российского права и запишите цифры, под которыми они указаны. Вариант ответа 1: Отрасли материального права, в отличие от отраслей процессуального права, устанавливают порядок применения правовых норм., Вариант ответа 2: Уголовное право регулирует общественные отношения, связанные с совершением преступных деяний, назначением наказания и применением иных мер уголовно-правового характера., Вариант ответа 3: Административное право регулирует имущественные и связанные с ними личные неимущественные отношения., Вариант ответа 4: Гражданское право относят к частному праву., Вариант ответа 5: Правовой институт – совокупность норм, регулирующих определённый сегмент (сторону) однородных общественных отношений. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",245,245,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В приведённом ниже ряду найдите понятие, которое является обобщающим для всех остальных представленных понятий. Вариант ответа 1: Политическая партия;, Вариант ответа 2: политическая система;, Вариант ответа 3: политическая норма;, Вариант ответа 4: государство;, Вариант ответа 5: политическая идеология. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.98,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте текст, в котором пропущен ряд слов (словосочетаний). Выберите из предлагаемого списка слова (словосочетания), которые необходимо вставить на место пропусков. Каждое слово (словосочетание) может быть использовано только один раз. Обратите внимание на то, что слов в списке больше, чем Вам потребуется для заполнения пропусков. В ответе запишите номера правильных ответов в порядке, соответствующем буквам А, Б, В, Г, Д, Е Текст: «Учёные выделяют несколько групп глобальных проблем современного человечества. Первая группа проблем связана с отношениями между государствами. Устранение _______( А) экономического развития, сохранение мира — это одновременно решение и проблемы здоровья людей, и проблемы качества освоения природных ресурсов. Остановка________( Б) также предотвращает загрязнение природной среды в планетарном масштабе. Вторая группа включает в себя проблемы непосредственного______( В) природы и общества. Это, например, истощение________( Г) недр Земли и Мирового океана. В данном случае проблема природы и общества — это проблема биологических основ жизни опосредованных___________(Д). Третья группа проблем отражает взаимодействие человека и общества. К ним относят, например, проблемы __________(Е), здравоохранения, культурного наследия». Вариант ответа 1: средство, Вариант ответа 2: взаимодействие, Вариант ответа 3: социальные условия, Вариант ответа 4: неравномерность, Вариант ответа 5: общество, Вариант ответа 6: народонаселение, Вариант ответа 7: гонка вооружений, Вариант ответа 8: общественный прогресс, Вариант ответа 9: природные ресурсы Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",472936,"Подставим слова по смыслу:

- А: устранение **неравномерности** экономического развития → **4**
- Б: остановка **гонки вооружений** → **7**
- В: проблемы непосредственного **взаимодействия** природы и общества → **2**
- Г: истощение **природных ресурсов** недр Земли и Мирового океана → **9**
- Д: биологических основ жизни, опосредованных **социальными условиями** → **3**
- Е: проблемы **народонаселения**, здравоохранения, культурного наследия → **6**

Ответ: **472936**",0.034206986,0.09751346435969337,0.9549329608926731,1,0.99,1.0,NORMAL,0/6,-0.0051322905
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Практика как критерий истины включает Вариант ответа 1: научный эксперимент, Вариант ответа 2: научные понятия, Вариант ответа 3: теоретические обобщения, Вариант ответа 4: статистические методы Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Сергей учится в 9 классе. Он очень ответственный и самостоятельный человек. Он занимается в кружке авиамоделирования и в хоккейной секции. Обогащая таким образом собственный социальный опыт, Сергей развивается как Вариант ответа 1: индивид, Вариант ответа 2: личность, Вариант ответа 3: потребитель, Вариант ответа 4: товарищ Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения и запишите цифры, под которыми они указаны. Вариант ответа 1: Относительная истина, в отличие от абсолютной истины, определяет сущность общественных и природных явлений., Вариант ответа 2: Истинное знание всегда соответствует характеристикам познаваемого объекта., Вариант ответа 3: В научном познании абсолютная истина является идеалом, целью., Вариант ответа 4: Относительная истина, в отличие от абсолютной истины, может измениться с течением времени., Вариант ответа 5: Абсолютная истина, в отличие от относительной истины, представляет собой практико-ориентированное знание. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",234,"Верные суждения: **234**

Кратко:
- **2** — верно: истина — это знание, соответствующее объекту познания.
- **3** — верно: в науке абсолютная истина выступает как идеал, цель познания.
- **4** — верно: относительная истина неполна и может уточняться со временем.

Неверны:
- **1** — неверно: не в этом различие относительной и абсолютной истины.
- **5** — неверно: практико-ориентированность не является отличием абсолютной истины.

**Ответ: 234**",0.01503104,0.04971744105755303,0.9857352715545233,1,0.99,1.0,NORMAL,0/6,0.050960146
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из приведенных результатов познавательной деятельности получен опытноэкспериментальным путем? Вариант ответа 1: Моделирование при помощи компьютера последствий высадки на Землю инопланетного корабля, Вариант ответа 2: Определение степени загрязненности водоемов при помощи химического анализа проб воды, Вариант ответа 3: Разработка философамифутурологами теории глобального управления современным миром, Вариант ответа 4: Выдвижение астрономами гипотезы о происхождении «черных дыр» в галактиках Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Фирма «Гвоздика» — ателье по пошиву вечерних платьев. Найдите в приведенном списке примеры постоянных издержек фирмы «Гвоздика» в краткосрочном периоде Вариант ответа 1: Приобретение тканей, ниток, фурнитуры., Вариант ответа 2: Взносы на страхование имущества фирмы., Вариант ответа 3: Выплата ранее взятого кредита и процентов по нему., Вариант ответа 4: Оплата потреблённой электроэнергии., Вариант ответа 5: Арендная плата за помещение ателье., Вариант ответа 6: Оклад главного бухгалтера. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",2356,"Постоянные издержки в краткосрочном периоде не зависят от объёма производства.

Подходят:
- 2) взносы на страхование имущества фирмы
- 5) арендная плата за помещение ателье
- 6) оклад главного бухгалтера

Ответ: **256**",0.5022383,0.530157975155916,0.6261650443421385,3,0.99,1.0,UNCERTAIN,3/6,0.30219582
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите два налога и сбора, «выпадающих» из общего ряда, и запишите в таблицу цифры, под которыми они указаны. Ниже приведён перечень налогов и сборов. Все они, за исключением двух, в соответствии с Налоговым кодексом РФ относятся к федеральным налогам и сборам. Вариант ответа 1: налог на добавленную стоимость, Вариант ответа 2: налог на доходы физических лиц, Вариант ответа 3: торговый сбор, Вариант ответа 4: транспортный налог, Вариант ответа 5: акцизы, Вариант ответа 6: водный налог Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",34,"«Выпадают» **торговый сбор** и **транспортный налог**, так как они не относятся к федеральным налогам и сборам.

Ответ: **34**",0.13599348,0.2669327653928737,0.8743200809838063,1,0.99,1.0,NORMAL,0/6,0.34936273
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Верны ли следующие суждения об ответственности за экологические правонарушения? Текст: А. Уплата штрафа освобождает виновных в загрязнении окружающей природной среды от возмещения причинённого вреда.Б. Загрязнение, истощение поверхностных или подземных вод, если эти деяния повлекли причинение существенного вреда животному или растительному миру, являются экологическим преступлением. Вариант ответа 1: Верно только А, Вариант ответа 2: Верно только Б, Вариант ответа 3: Верны оба суждения, Вариант ответа 4: Оба суждения неверны Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите верные суждения о мышлении Вариант ответа 1: Способность к мышлению свойственна человеку с рождения., Вариант ответа 2: Понятийное мышление связано с абстрагированием и теоретизацией., Вариант ответа 3: Решение математического уравнения является примером образного мышления., Вариант ответа 4: Мышление свойственно только человеку., Вариант ответа 5: Мышление неразрывно связано с языком. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",245,245,0.26153147,0.4143678212031168,0.9999999999999999,2,0.98,1.0,NORMAL,2/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен ряд терминов. Все они, за исключением двух, относятся к институциональной подсистеме политической системы общества. Выберите лишние элементы. Вариант ответа 1: государство, Вариант ответа 2: политические партии, Вариант ответа 3: политические нормы, Вариант ответа 4: общественные политические движения, Вариант ответа 5: политические отношения, Вариант ответа 6: средства массовой информации Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",36,35,-2.3841858e-07,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,0.80150247
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Сын признался матери, что разбил ее любимую вазу. Данный поступок является проявлением Вариант ответа 1: социальной санкции, Вариант ответа 2: традиции, Вариант ответа 3: социальной мобильности, Вариант ответа 4: самоконтроля Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Найдите в приведенном списке черты, присущие индустриальному обществу Вариант ответа 1: Приоритет коллективистских ценностей., Вариант ответа 2: Рост численности рабочего класса., Вариант ответа 3: Возможность к социальной мобильности., Вариант ответа 4: Использование информационных технологий., Вариант ответа 5: Глобализация экономики и финансов. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",23,"Индустриальному обществу присущи:
- 2) Рост численности рабочего класса
- 3) Возможность к социальной мобильности

Пункты 4 и 5 относятся скорее к постиндустриальному обществу, а 1 не является его характерной чертой.

Ответ: 23",0.12997931,0.2897253058073479,0.8959429921875209,1,0.98,1.0,NORMAL,0/6,0.17272046
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Карина работает менеджером среднего звена. Одну часть своих сбережений она разместила на банковском депозите, другую — потратила на приобретение акций различных компаний. Карина брала кредит на покупку автомобиля. Что из перечисленного относится к источникам доходов Карины? Вариант ответа 1: Процент по кредиту., Вариант ответа 2: Зарплата., Вариант ответа 3: Проценты по вкладу., Вариант ответа 4: Дивиденды., Вариант ответа 5: Транспортный налог., Вариант ответа 6: Коммунальные платежи. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",234,234,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Дмитрий – отец двоих детей, руководитель предприятия. В свободное время он тренирует дворовую футбольную команду. У Дмитрия много друзей, он общительный, энергичный человек. Обогащая таким образом собственный социальный опыт, Дмитрий развивается как Вариант ответа 1: руководитель, Вариант ответа 2: личность, Вариант ответа 3: работник, Вариант ответа 4: индивид Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Кто из перечисленных ниже родственников гражданина Фролова признаётся его наследником первой очереди по закону? Запишите цифры, под которыми они указаны, в порядке возрастания. Текст: Гражданин Фролов скончался, не оставив завещания. Вариант ответа 1: Вдова Фролова., Вариант ответа 2: Совершеннолетний трудоспособный пасынок Фролова., Вариант ответа 3: Мать Фролова., Вариант ответа 4: Сестра Фролова., Вариант ответа 5: Бабушка Фролова., Вариант ответа 6: Несовершеннолетний племянник Фролова, проживавший на его иждивении в течение 3 лет. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",136,"Наследники первой очереди по закону: супруг, дети, родители наследодателя.

Подходят:
1) вдова Фролова  
3) мать Фролова

Ответ: **13**",0.17059976,0.33821644200310397,1.0,2,0.99,1.0,NORMAL,2/6,0.15397647
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен ряд терминов. Все они, за исключением двух, относятся к понятию «мораль». Выберите лишние элементы. Вариант ответа 1: Социальные нормы., Вариант ответа 2: Санкции., Вариант ответа 3: Государственное принуждение., Вариант ответа 4: Формальная определенность., Вариант ответа 5: Ответственность., Вариант ответа 6: Свободный выбор. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",34,34,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что из перечисленного является отличительной чертой республиканской формы правления? Вариант ответа 1: Политический плюрализм, Вариант ответа 2: Разделение полномочий между центральными и местными органами власти, Вариант ответа 3: Наследственный порядок передачи верховной власти, Вариант ответа 4: Выборность высших органов государственной власти Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Центральный банк РФ Вариант ответа 1: выдаёт кредиты гражданам и фирмам, Вариант ответа 2: устанавливает учётную ставку, Вариант ответа 3: принимает на счета сбережения граждан, Вариант ответа 4: утверждает государственный бюджет Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Согласно статистическим данным, в стране М. в последние 5 лет наблюдается устойчивый экономический рост. Выберите из приведённого ниже списка факторы экстенсивного экономического роста. Вариант ответа 1: Освоение целинных земель под пахоту., Вариант ответа 2: Увеличение численности трудовых мигрантов., Вариант ответа 3: Внедрение государственных программ переквалификации., Вариант ответа 4: Разработка новых месторождений полезных ископаемых., Вариант ответа 5: Реструктуризация производства на основе новых технологий., Вариант ответа 6: Устойчивый рост курса национальной валюты. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",124,"Экстенсивный экономический рост достигается за счёт увеличения количества ресурсов, а не повышения эффективности их использования.

Подходят:
1 — освоение целинных земель  
2 — увеличение численности трудовых мигрантов  
4 — разработка новых месторождений полезных ископаемых

Ответ: **124**",0.026006341,0.07761319001679312,0.9766095201173655,1,0.99,1.0,NORMAL,0/6,0.09005912
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведен перечень терминов. Все они, за исключением двух, относятся к понятию «отклоняющееся поведение». Выберите лишние элементы. Вариант ответа 1: правонарушение;, Вариант ответа 2: нарушение социальных норм;, Вариант ответа 3: интеграция;, Вариант ответа 4: проступок;, Вариант ответа 5: мобильность;, Вариант ответа 6: преступление. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",35,35,-2.3841858e-07,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
