Question,Correct Answer,Model Answer,Semantic Entropy,EigenScore,SAR Score,NumSets,Self Confidence,Verbalized Uncertainty,Voting Result,Hallucination Votes,Similarity with Correct
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Что из перечисленного предусматривала cтолыпинская аграрная реформа? Вариант ответа 1: Конфискацию помещичьих земель, Вариант ответа 2: Укрепление крестьянской общины, Вариант ответа 3: Отказ от переселенческой политики, Вариант ответа 4: Создание широкого слоя мелких земельных собственников Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов. Все они, за исключением двух, относятся к событиям и явлениям, происходившим в период существования Древнерусского государства. Выберите лишние элементы. Вариант ответа 1: митрополит;, Вариант ответа 2: вира;, Вариант ответа 3: ярлык;, Вариант ответа 4: старообрядцы;, Вариант ответа 5: подсечное земледелие;, Вариант ответа 6: полюдье Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",34,34,0.39212596,0.5961761221229404,0.363338776302115,2,0.99,1.0,UNCERTAIN,3/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Оглашение на закрытом заседании XX съезда КПСС доклада Н. С. Хрущёва привело к Вариант ответа 1: переходу к политике гласности, Вариант ответа 2: преодолению разногласий в руководстве КПСС, Вариант ответа 3: принятию постановления о развенчании культа личности Сталина, Вариант ответа 4: отмене статьи конституции о направляющей и руководящей роли КПСС Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой документ был принят в царствование Екатерины II? Вариант ответа 1: Учреждения для управления губерниями, Вариант ответа 2: Манифест о незыблемости самодержавия, Вариант ответа 3: Указ о единонаследии, Вариант ответа 4: Учреждение Государственного совета Выберите один вариант правильного ответа и укажите его номер в ответе.",1,1,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Полная отмена местничества в Российском государстве., Вариант ответа 2: Отказ Анны Иоанновны от исполнения Кондиций., Вариант ответа 3: Капитуляция Наполеона Бонапарта III под Седаном. Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",123,"Хронология событий:

1. **Полная отмена местничества** — **1682**
2. **Отказ Анны Иоанновны от исполнения Кондиций** — **1730**
3. **Капитуляция Наполеона III под Седаном** — **1870**

Ответ: **123**",0.47886783,0.48480821487959047,0.20907483676297356,2,0.99,1.0,HALLUCINATION,4/6,0.20907488
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите пропущенное слово (словосочетание). Текст: В 1556 г. по инициативе Избранной рады на период военных действий было ограничено ________________ — существовавшая в Русском государстве система распределения должностей в зависимости от знатности рода. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",местничество,местничество,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Кто из перечисленных деятелей культуры XIX в. был живописцем? Вариант ответа 1: А. А. Фет, Вариант ответа 2: М. С. Щепкин, Вариант ответа 3: И. А. Крылов, Вариант ответа 4: А. А. Иванов Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Понятие «Святейший Синод» появилось в связи с Вариант ответа 1: секуляризацией церковных земель при Екатерине II, Вариант ответа 2: решениями Стоглавого церковного собора, Вариант ответа 3: церковной реформой Петра I, Вариант ответа 4: церковными реформами патриарха Никона Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Назовите термин (понятие), о котором идет речь. Текст: Портретный жанр в живописи, распространённый в Русском царстве в XVII веке. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",парсуна,Парсуна.,-2.3841858e-07,1.7234054894787614e-06,1.0,1,0.99,1.0,NORMAL,0/6,0.97831583
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте отрывок из древнерусской летописи и укажите событие, о котором в нём говорится. Текст: «Уже в исходе февраля к великому князю Юрию Всеволодовичу, его брату Святославу Всеволодовичу, племянникам — Васильку Константиновичу, Всеволоду Константиновичу и Владимиру Константиновичу — пришёл вестник с известием, что город Владимир взят, епископ, великая княгиня, князья и все люди сожжены, а некоторые перебиты. «А твоего старшего сына Всеволода с братьями убили вне города и идут к тебе»... Юрий ждал своего брата Ярослава, и не было его. И князь приказал своему воеводе укреплять людей и готовиться к бою... Сошлись полки, и была крупная битва и злая сеча; кровь лилась, как вода. Божьим попущением татары победили русских князей. Был убит тогда великий князь Владимирский Юрий Всеволодович и многие его воеводы и бояре, и было перебито воинство его». Вариант ответа 1: Битка на р. Калке., Вариант ответа 2: Битва на р. Сити., Вариант ответа 3: Битва на р. Неве., Вариант ответа 4: Битва на р. Воже. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Выберите из приведённого списка исторические личности, связанные с княжением Ивана III. Вариант ответа 1: Тимур (Тамерлан), Вариант ответа 2: Марфа Борецкая, Вариант ответа 3: Хан Ахмат, Вариант ответа 4: Митрополит Иона, Вариант ответа 5: Владимир Серпуховской, Вариант ответа 6: Феофан Грек Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",23,23,0.21398628,0.41400814108974626,0.6433560769462159,2,0.98,1.0,NORMAL,2/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён перечень терминов. Все они, за исключением двух, относятся к периоду 1917 - 1946. Выберите лишние элементы. Вариант ответа 1: индустриализация, Вариант ответа 2: раскулачивание, Вариант ответа 3: коллективизация, Вариант ответа 4: приватизационный чек, Вариант ответа 5: пятилетка, Вариант ответа 6: дефолт Источник: ЕГЭ 2021 Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",46,46,-2.3841858e-07,1.7234054894787614e-06,0.9999999999999998,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите пропущенное слово (словосочетание). Текст: Созданные по западному образцу Петром I центральные государственные учреждения, между которыми были разделены основные отрасли управления, назывались_________. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",коллегии,коллегии,0.0,1.7210395901646083e-06,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Операция «Багратион» — это операция советских войск, результатом которой было Вариант ответа 1: взятие Кёнигсберга, Вариант ответа 2: окружение немецких войск под Сталинградом, Вариант ответа 3: освобождение Белоруссии, Вариант ответа 4: форсирование Днепра Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Символом зверств фашистских оккупантов в годы Великой Отечественной войны стала сожжённая ими вместе со всеми жителями белорусская деревня Вариант ответа 1: Салтановка, Вариант ответа 2: Хатынь, Вариант ответа 3: Крюково, Вариант ответа 4: Лесная Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: вторжение на Русь Тамерлана, Вариант ответа 2: Куликовская битва, Вариант ответа 3: Начало правления Василия I, Вариант ответа 4: Грюнвальдская битва, Вариант ответа 5: набега темника Едигея на Русь Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",23154,"Хронология событий:

2) Куликовская битва — 1380  
3) Начало правления Василия I — 1389  
1) Вторжение на Русь Тамерлана — 1395  
5) Набег темника Едигея на Русь — 1408  
4) Грюнвальдская битва — 1410  

Ответ: **23154**",0.034879208,0.12162039539314842,0.9925432224863212,1,0.99,1.0,NORMAL,0/6,0.25640243
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Прочитайте отрывок из законодательного источника. Используя отрывок, выберите верные суждения. Текст: « 1) Убьет муж мужа, то мстит брат за брата или сын за отца, или сын брата, или сын сестры; если не будет никто мстить, то 40 гривен за убитого. Если убитый – русин, или гридин, или купец, или ябетник, или мечник, или жеизгой, или словенин, то 40 гривен уплатить за него… <…>10. Если холоп бежит и скроется у варяга или у колбяга, а они его в течение трёх дней не выведут, а обнаружат на третий день, то господину отобрать своего холопа, а 3 гривны за обиду». Вариант ответа 1: Данный документ имеет только одну редакцию., Вариант ответа 2: Данный документ помогает понять социальную структуру Древнерусского государства., Вариант ответа 3: В данном документе допускается ограничение кровной мести., Вариант ответа 4: Данный документ был принят в том же веке, когда произошло убийство Игоря древлянами., Вариант ответа 5: Великий князь, во время правления которого был принят данный документ, впервые объединил под своей властью Киев и Новгород., Вариант ответа 6: Данный документ принят при Ярославе Мудром и продолжен его сыновьями Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",236,236,0.57156134,0.5521917484139051,0.12073423776658154,2,0.98,1.0,HALLUCINATION,4/6,0.99999994
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Местничество – это порядок Вариант ответа 1: подчинения органов местного самоуправления, Вариант ответа 2: складывания поместной системы землевладения, Вариант ответа 3: перехода крестьян от одного помещика к другому, Вариант ответа 4: занятия должностей по знатности происхождения Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Выберите подходящее окончание для фразы. Текст: Венский конгресс был созван вскоре после Вариант ответа 1: завершения русско-турецкой войны 1806−1812 гг., Вариант ответа 2: Заграничного похода русской армии 1813−1814 гг., Вариант ответа 3: русско-турецкой войны 1787−1791 гг., Вариант ответа 4: поражения русской армии под Аустерлицем в 1805 г. Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какое из названных событий произошло в 1837 г.? Вариант ответа 1: Проведение денежной реформы Е. Ф. Канкрина, Вариант ответа 2: Открытие железной дороги Петербург — Царское Село, Вариант ответа 3: Учреждение Крестьянского Поземельного банка, Вариант ответа 4: Первая всеобщая перепись населения Выберите один вариант правильного ответа и укажите его номер в ответе.",2,2,1.1920929e-07,2.0512412261032437e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какой из перечисленных городов являлся столицей Византии? Вариант ответа 1: Саркел, Вариант ответа 2: Александрия, Вариант ответа 3: Киев, Вариант ответа 4: Константинополь Выберите один вариант правильного ответа и укажите его номер в ответе.",4,4,-2.3841858e-07,9.906479089500534e-07,1.0,1,1.0,1.0,NORMAL,0/6,1.0000001
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Битва на реке Пьяне, Вариант ответа 2: Антиордынское восстание в Твери, Вариант ответа 3: Битва на Косовом поле Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",213,"Сначала было антиордынское восстание в Твери (1327), затем битва на реке Пьяне (1377), затем битва на Косовом поле (1389).

Ответ: **213**",0.34465295,0.4940746831037413,0.8754044753317628,2,0.99,1.0,NORMAL,2/6,0.37217873
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Период монголо-татарского ига на Руси: Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",1240—1480 годы,"Монголо-татарское иго на Руси — период зависимости русских земель от Золотой Орды, продолжавшийся с XIII по XV век.",0.02559489,0.09984204800824824,0.9673452885423279,1,0.93,1.0,NORMAL,0/6,0.34517142
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из названных мер были осуществлены в ходе перестройки? Вариант ответа 1: Созыв Съезда народных депутатов, Вариант ответа 2: Введение госприёмки, Вариант ответа 3: Ликвидация центральных отраслевых министерств и их замена совнархозами, Вариант ответа 4: Либерализация цен, Вариант ответа 5: Принятие закона об индивидуальной трудовой деятельности, Вариант ответа 6: Ликвидация КГБ Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",125,125,-2.3841858e-07,9.906479089500534e-07,1.0,1,0.99,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три новые черты из перечисленных ниже характерны для экономики России в XVII в.? Вариант ответа 1: активное освоение Урала, Вариант ответа 2: специализация регионов на производстве определенных товаров, Вариант ответа 3: появление первых мануфактур, Вариант ответа 4: отмена внутренних таможенных пошлин, Вариант ответа 5: складывание всероссийского рынка, Вариант ответа 6: преимущество иностранной перед отечественной продукцией Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",235,"Правильные варианты: **235**

- **2** — специализация регионов на производстве определённых товаров  
- **3** — появление первых мануфактур  
- **5** — складывание всероссийского рынка",0.35574168,0.5004873826784961,0.7954370376118174,2,0.98,1.0,NORMAL,2/6,0.34439278
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: В 1954 г. вышел роман И. Эренбурга, название которого стало затем обозначением целой эпохи. Укажите название романа. Вариант ответа 1: «Железный поток», Вариант ответа 2: «Разгром», Вариант ответа 3: «Оттепель», Вариант ответа 4: «Великий перелом» Выберите один вариант правильного ответа и укажите его номер в ответе.",3,3,-3.5762787e-07,2.1949808697579095e-06,1.0,1,1.0,1.0,NORMAL,0/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности деятелей культуры Вариант ответа 1: Иконописец Андрей Рублёв, Вариант ответа 2: Летописец Нестор, Вариант ответа 3: Художник Михаил Врубель, Вариант ответа 4: Зодчий Василий Баженов, Вариант ответа 5: Поэт А. С. Пушкин Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",21453,"Хронологическая последовательность:

2 1 4 5 3

Ответ: **21453**",0.06801891,0.29713206113422513,1.0,1,0.99,1.0,NORMAL,0/6,0.522984
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности события Вариант ответа 1: Подписание советско-германского пакта о ненападении, Вариант ответа 2: Выступление ГКЧП, Вариант ответа 3: Образование СССР, Вариант ответа 4: Отставка Б. Н. Ельцина, Вариант ответа 5: Запуск первого в мире искусственного спутника Земли Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",31524,31524,0.5915254,0.5418579128628369,0.03911427831809944,2,0.99,1.0,HALLUCINATION,4/6,1.0
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Расположите в хронологической последовательности исторические события. Запишите цифры, которыми обозначены исторические события, в правильной последовательности. Вариант ответа 1: Принятие христианства на Рус, Вариант ответа 2: Начало правления Петра I, Вариант ответа 3: Отмена крепостного права, Вариант ответа 4: Великая Отечественная война Ответом к заданию является последовательность номеров правильных ответов, перечисленных без пробелов и знаков препинания.",1234,1234,0.13513982,0.3106079075780346,0.77476718731053,1,1.0,1.0,NORMAL,1/6,0.9999998
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Какие три из перечисленных исторических деятелей были представителями народничества? Вариант ответа 1: А.Н. Радищев, Вариант ответа 2: М.М. Сперанский, Вариант ответа 3: П. Н. Ткачёв, Вариант ответа 4: П.И. Пестель, Вариант ответа 5: П.Л. Лавров, Вариант ответа 6: М.А. Бакунин Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",356,356,1.7881393e-07,4.602727279829966e-08,1.0,1,0.99,1.0,NORMAL,0/6,0.9999999
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Напишите два пропущенных слова (словосочетание). Текст: Сочетание элементов _____________ и ___________ в социально-экономическом и политическом устройстве Древней Руси позволяет назвать ее раннефеодальным государством. Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).","первобытность, феодализм",Сочетание элементов **первобытнообщинного строя** и **феодализма** в социально-экономическом и политическом устройстве Древней Руси позволяет назвать её раннефеодальным государством.,0.25160992,0.4958228007584363,0.7318963197179955,1,0.98,1.0,NORMAL,1/6,0.7238611
"Прочитайте приведённую далее задачу и выполните по ней задание. Задача: Ниже приведён список терминов. Все они, за исключениемдвух, относятся к событиям, явлениям XIX в. Выберите лишние элементы. Вариант ответа 1: декабристы;, Вариант ответа 2: промышленный переворот;, Вариант ответа 3: продотряд;, Вариант ответа 4: министерства;, Вариант ответа 5: обязанные крестьяне;, Вариант ответа 6: колхозник. Выберите несколько вариантов правильных ответов и перечислите в ответе их номера без пробелов и знаков препинания.",36,"Лишние элементы, не относящиеся к XIX веку: **продотряд** и **колхозник**.

Ответ: **36**",0.07277906,0.23478880997608165,0.9278994028487981,1,0.99,1.0,NORMAL,0/6,0.32174283
"Прочитайте приведённые далее задачу, текст и выполните по ним задание. Задача: Назовите термин (понятие), о котором идет речь. Текст: Форма правления в России в начале 20 века Кратко сформулируйте и запишите ответ на задание (слово, словосочетание, одно или несколько предложений).",абсолютная монархия,Самодержавие.,0.10630399,0.25412453903017057,1.0,1,0.98,1.0,NORMAL,0/6,0.59954065
